Block,Timestamp,Method,Value,Txn Fee
19334509,2024-02-29 16:58:23,Transfer,1.00209674,0.0015902
19334509,2024-02-29 16:58:23,Deposit,0.03,0.00718297
19334509,2024-02-29 16:58:23,Transfer,2.4061,0.0015902
19334509,2024-02-29 16:58:23,Transfer,0.050783291,0.0015902
19334509,2024-02-29 16:58:23,Other,0.0,0.00845166
19334509,2024-02-29 16:58:23,Execute,0.033749709,0.01177436
19334509,2024-02-29 16:58:23,Transfer,0.000319448,0.0015902
19334509,2024-02-29 16:58:23,Execute,0.07,0.01236138
19334509,2024-02-29 16:58:23,Swap,0.6,0.01555283
19334509,2024-02-29 16:58:23,Withdraw,0.0,0.00708729
19334509,2024-02-29 16:58:23,Transfer,0.005,0.00159065
19334509,2024-02-29 16:58:23,Execute,0.08,0.00994154
19334509,2024-02-29 16:58:23,Transfer,0.08,0.01754444
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00261628
19334509,2024-02-29 16:58:23,Transfer,0.0,0.0044442
19334509,2024-02-29 16:58:23,Transfer,1.9604637,0.00159067
19334509,2024-02-29 16:58:23,Other,0.0,0.00404987
19334509,2024-02-29 16:58:23,Transfer,0.042757024,0.00295409
19334509,2024-02-29 16:58:23,Transfer,0.3,0.00159216
19334509,2024-02-29 16:58:23,Approve,0.0,0.00354211
19334509,2024-02-29 16:58:23,Transfer,0.5,0.00160222
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00396044
19334509,2024-02-29 16:58:23,Transfer,0.005529644,0.00160327
19334509,2024-02-29 16:58:23,Execute,0.0,0.01195426
19334509,2024-02-29 16:58:23,Transfer,0.178760134,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.20535415,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.19364879,0.00160957
19334509,2024-02-29 16:58:23,Transfer,4.299368257,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.469307562,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.099964993,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.988767687,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.549064037,0.00161379
19334509,2024-02-29 16:58:23,Transfer,1.995913851,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.132860884,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.997354,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.187255362,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.659561776,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.177554,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.132232568,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.169739303,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.09678082,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.498609376,0.00161379
19334509,2024-02-29 16:58:23,Transfer,0.05,0.00160957
19334509,2024-02-29 16:58:23,Transfer,1.00009399,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.18357906,0.00160957
19334509,2024-02-29 16:58:23,Transfer,1.426223656,0.00312932
19334509,2024-02-29 16:58:23,Other,0.0,0.02545872
19334509,2024-02-29 16:58:23,Approve,0.0,0.00356805
19334509,2024-02-29 16:58:23,Deposit,0.2,0.00345201
19334509,2024-02-29 16:58:23,Transfer,0.14065375,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.17433828,0.00160957
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00579138
19334509,2024-02-29 16:58:23,Withdraw,0.0,0.00561281
19334509,2024-02-29 16:58:23,Transfer,0.2094,0.00161866
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00487302
19334509,2024-02-29 16:58:23,Transfer,0.075,0.00161866
19334509,2024-02-29 16:58:23,Transfer,0.238293872,0.00161866
19334509,2024-02-29 16:58:23,Transfer,10.805,0.00161866
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00487025
19334509,2024-02-29 16:58:23,Transfer,0.01910003,0.00162007
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00162725
19334509,2024-02-29 16:58:23,Other,0.0,0.01143855
19334509,2024-02-29 16:58:23,Transfer,0.000999999,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00422048
19334509,2024-02-29 16:58:23,Transfer,0.028359283,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.816925036,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00399864
19334509,2024-02-29 16:58:23,Transfer,0.24480706,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00490796
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00490796
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00324399
19334509,2024-02-29 16:58:23,Transfer,0.11249569,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00358114
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00336877
19334509,2024-02-29 16:58:23,Transfer,0.01772,0.00163057
19334509,2024-02-29 16:58:23,Other,0.0,0.00535024
19334509,2024-02-29 16:58:23,Transfer,0.07930373,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00401378
19334509,2024-02-29 16:58:23,Transfer,0.605572166,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.244951291,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.109877573,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.128789605,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.590206148,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.440421504,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.248,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.943,0.00163057
19334509,2024-02-29 16:58:23,Transfer,4.5,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.0,0.0032075
19334509,2024-02-29 16:58:23,Transfer,0.08987613,0.00163057
19334509,2024-02-29 16:58:23,Transfer,0.2546,0.00163057
19334509,2024-02-29 16:58:23,Execute,0.0,0.03476017
19334509,2024-02-29 16:58:23,Execute,0.341417664,0.01509088
19334509,2024-02-29 16:58:23,Transfer,0.011,0.001644
19334509,2024-02-29 16:58:23,Withdraw,0.0,0.00275504
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00386973
19334509,2024-02-29 16:58:23,Transfer,0.21792722,0.00165162
19334509,2024-02-29 16:58:23,Transfer,0.0335,0.00165162
19334509,2024-02-29 16:58:23,Transfer,0.18434517,0.00165162
19334509,2024-02-29 16:58:23,Transfer,0.3767,0.00165162
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00355271
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00404464
19334509,2024-02-29 16:58:23,Transfer,0.0115,0.00165454
19334509,2024-02-29 16:58:23,Transfer,0.067922608,0.00165454
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00448152
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00371555
19334509,2024-02-29 16:58:23,Approve,0.0,0.00379789
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00373482
19334509,2024-02-29 16:58:23,Swap,2.34,0.00262993
19334509,2024-02-29 16:58:23,Transfer,0.02741268,0.00175938
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00547233
19334509,2024-02-29 16:58:23,Transfer,0.008407563,0.00183915
19334509,2024-02-29 16:58:23,Transfer,0.0,0.00373525
19334509,2024-02-29 16:58:23,Other,0.0,0.01338499
19334509,2024-02-29 16:58:23,Transfer,0.157440976,0.0067974
19334509,2024-02-29 16:58:23,Transfer,0.588417373,0.00294262
19334509,2024-02-29 16:58:23,Other,0.0,0.01427761
19334509,2024-02-29 16:58:23,Other,0.0,0.01107402
19334509,2024-02-29 16:58:23,Other,0.1,0.02556243
19334509,2024-02-29 16:58:23,Transfer,0.0,0.02323957
19334509,2024-02-29 16:58:23,Swap,1.559,0.01103321
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00409041
19334508,2024-02-29 16:58:11,Transfer,0.01,0.00147319
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00461338
19334508,2024-02-29 16:58:11,Transfer,3.0,0.00170351
19334508,2024-02-29 16:58:11,Transfer,2.91736384,0.001554
19334508,2024-02-29 16:58:11,Transfer,0.05,0.00147293
19334508,2024-02-29 16:58:11,Transfer,0.0745,0.00147319
19334508,2024-02-29 16:58:11,Bid,0.173,0.0025711
19334508,2024-02-29 16:58:11,Transfer,0.45,0.0153645
19334508,2024-02-29 16:58:11,Execute,0.0,0.0166778
19334508,2024-02-29 16:58:11,Transfer,0.03505221,0.0015133
19334508,2024-02-29 16:58:11,Transfer,0.0,0.0033227
19334508,2024-02-29 16:58:11,Transfer,0.051416359,0.00147131
19334508,2024-02-29 16:58:11,Transfer,0.45,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.00565,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.101,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.04,0.00147132
19334508,2024-02-29 16:58:11,Transfer,1.164,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.0436,0.00147132
19334508,2024-02-29 16:58:11,Transfer,2.04300076,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.003118454,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.002024116,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.074,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.076562519,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.436068061,0.00147132
19334508,2024-02-29 16:58:11,Transfer,3.61,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.003955935,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.004502,0.00147132
19334508,2024-02-29 16:58:11,Transfer,1.099076706,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.015753301,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.101,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.058,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.05,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.058124159,0.00147132
19334508,2024-02-29 16:58:11,Transfer,0.023115431,0.00147132
19334508,2024-02-29 16:58:11,Execute,0.14,0.00176607
19334508,2024-02-29 16:58:11,Deposit,4.0051656,0.00275088
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00323053
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00323053
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00323053
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00323053
19334508,2024-02-29 16:58:11,Approve,0.0,0.00324181
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00323053
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00344905
19334508,2024-02-29 16:58:11,Approve,0.0,0.00326332
19334508,2024-02-29 16:58:11,Approve,0.0,0.00326395
19334508,2024-02-29 16:58:11,Approve,0.0,0.00331236
19334508,2024-02-29 16:58:11,Other,0.0,0.00362099
19334508,2024-02-29 16:58:11,Approve,0.0,0.00374801
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00442776
19334508,2024-02-29 16:58:11,Bid,0.2,0.00372784
19334508,2024-02-29 16:58:11,Bid,0.216,0.00372784
19334508,2024-02-29 16:58:11,Deposit,0.0,0.00389515
19334508,2024-02-29 16:58:11,Approve,0.0,0.00391694
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00402497
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00402582
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00442861
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00442777
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00442861
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00442945
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00468532
19334508,2024-02-29 16:58:11,Transfer,0.0,0.00498161
19334508,2024-02-29 16:58:11,Other,0.200035732,0.00469485
19334511,2024-02-29 16:58:47,Execute,0.209009569,0.01131864
19334511,2024-02-29 16:58:47,Transfer,0.6,0.01795524
19334511,2024-02-29 16:58:47,Transfer,0.07,0.0014707
19334511,2024-02-29 16:58:47,Approve,0.0,0.00328773
19334511,2024-02-29 16:58:47,Deposit,0.1259,0.00664318
19334511,2024-02-29 16:58:47,Transfer,6.504025705,0.0014707
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00436044
19334511,2024-02-29 16:58:47,Transfer,0.0345,0.00147096
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00316328
19334511,2024-02-29 16:58:47,Other,0.0,0.00374478
19334511,2024-02-29 16:58:47,Transfer,0.05,0.00147117
19334511,2024-02-29 16:58:47,Transfer,0.15,0.01796098
19334511,2024-02-29 16:58:47,Transfer,0.053,0.00147117
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00240866
19334511,2024-02-29 16:58:47,Withdraw,0.0,0.00213166
19334511,2024-02-29 16:58:47,Transfer,0.01,0.01796098
19334511,2024-02-29 16:58:47,Swap,0.0,0.00811894
19334511,2024-02-29 16:58:47,Approve,0.0,0.00340115
19334511,2024-02-29 16:58:47,Other,0.0,0.01231716
19334511,2024-02-29 16:58:47,Transfer,0.1,0.01801226
19334511,2024-02-29 16:58:47,Deposit,0.01,0.00668325
19334511,2024-02-29 16:58:47,Approve,0.0,0.00344509
19334511,2024-02-29 16:58:47,Other,0.0,0.0027347
19334511,2024-02-29 16:58:47,Other,0.0,0.00318887
19334511,2024-02-29 16:58:47,Transfer,0.0,0.003788
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00325168
19334511,2024-02-29 16:58:47,Transfer,0.20289173,0.00147999
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00381819
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00448169
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00448591
19334511,2024-02-29 16:58:47,Transfer,0.00874816,0.00149007
19334511,2024-02-29 16:58:47,Transfer,0.01,0.00149007
19334511,2024-02-29 16:58:47,Transfer,0.0084277,0.00149007
19334511,2024-02-29 16:58:47,Other,0.0,0.01690962
19334511,2024-02-29 16:58:47,Transfer,0.004531191,0.00149007
19334511,2024-02-29 16:58:47,Transfer,0.0035,0.00149007
19334511,2024-02-29 16:58:47,Other,1.85,0.01376052
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00448783
19334511,2024-02-29 16:58:47,Transfer,0.99173003,0.001533
19334511,2024-02-29 16:58:47,Transfer,0.74786456,0.001491
19334511,2024-02-29 16:58:47,Transfer,0.007238,0.001491
19334511,2024-02-29 16:58:47,Transfer,0.1,0.00149532
19334511,2024-02-29 16:58:47,Withdraw,0.0,0.00168479
19334511,2024-02-29 16:58:47,Other,0.0,0.0078303
19334511,2024-02-29 16:58:47,Transfer,0.50373128,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00331696
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00289155
19334511,2024-02-29 16:58:47,Transfer,0.072,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00469197
19334511,2024-02-29 16:58:47,Transfer,0.0264843,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00318736
19334511,2024-02-29 16:58:47,Approve,0.0,0.00334027
19334511,2024-02-29 16:58:47,Transfer,0.027,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.14,0.00151107
19334511,2024-02-29 16:58:47,Approve,0.0,0.00336315
19334511,2024-02-29 16:58:47,Approve,0.0,0.00336315
19334511,2024-02-29 16:58:47,Transfer,0.010538683,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.029069131,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00388232
19334511,2024-02-29 16:58:47,Transfer,0.159880223,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.03774503,0.00154792
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00271281
19334511,2024-02-29 16:58:47,Other,0.0,0.01111175
19334511,2024-02-29 16:58:47,Approve,0.0,0.00418381
19334511,2024-02-29 16:58:47,Transfer,0.010212001,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.025341051,0.00151107
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00270662
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00331898
19334511,2024-02-29 16:58:47,Execute,0.0,0.01130052
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00333565
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00333652
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00333565
19334511,2024-02-29 16:58:47,Transfer,0.01,0.00151971
19334511,2024-02-29 16:58:47,Transfer,10.020679519,0.00152221
19334511,2024-02-29 16:58:47,Transfer,0.00343047,0.0015224
19334511,2024-02-29 16:58:47,Transfer,0.074732924,0.00153207
19334511,2024-02-29 16:58:47,Transfer,0.032051898,0.00153207
19334511,2024-02-29 16:58:47,Approve,0.0,0.00344593
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00379027
19334511,2024-02-29 16:58:47,Transfer,0.1049,0.00155765
19334511,2024-02-29 16:58:47,Transfer,0.0,0.0034192
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00384926
19334511,2024-02-29 16:58:47,Transfer,0.51117502,0.0015886
19334511,2024-02-29 16:58:47,Transfer,0.016065,0.001596
19334511,2024-02-29 16:58:47,Transfer,0.249328477,0.001596
19334511,2024-02-29 16:58:47,Transfer,0.998328,0.001596
19334511,2024-02-29 16:58:47,Transfer,0.03020434,0.001596
19334511,2024-02-29 16:58:47,Other,0.0,0.0039314
19334511,2024-02-29 16:58:47,Transfer,0.0,0.0048653
19334511,2024-02-29 16:58:47,Transfer,0.000760491,0.00167798
19334511,2024-02-29 16:58:47,Transfer,0.15,0.02076678
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00382133
19334511,2024-02-29 16:58:47,Execute,0.0,0.00661544
19334511,2024-02-29 16:58:47,Transfer,0.007801892,0.00182683
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00361779
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00365961
19334511,2024-02-29 16:58:47,Transfer,0.02,0.00189
19334511,2024-02-29 16:58:47,Transfer,0.001035428,0.00198598
19334511,2024-02-29 16:58:47,Transfer,0.0,0.00424044
19334511,2024-02-29 16:58:47,Transfer,0.066330593,0.00304458
19334511,2024-02-29 16:58:47,Transfer,0.06,0.01793834
19334511,2024-02-29 16:58:47,Other,0.0,0.0070465
19334511,2024-02-29 16:58:47,Swap,0.1,0.01237883
19334511,2024-02-29 16:58:47,Other,0.0,0.01271707
19334511,2024-02-29 16:58:47,Other,0.0,0.00761336
19334511,2024-02-29 16:58:47,Swap,0.290689229,0.00699776
19334511,2024-02-29 16:58:47,Other,0.0,0.01777567
19334511,2024-02-29 16:58:47,Other,1e-09,0.01493304
19334511,2024-02-29 16:58:47,Other,6.3e-08,0.01272317
19334511,2024-02-29 16:58:47,Execute,0.0,0.00932669
19334511,2024-02-29 16:58:47,Other,6.4e-08,0.00651165
19334511,2024-02-29 16:58:47,Other,0.0,0.00996312
19334510,2024-02-29 16:58:35,Transfer,0.069852047,0.00160272
19334510,2024-02-29 16:58:35,Other,0.0,0.00444936
19334510,2024-02-29 16:58:35,Withdraw,0.0,0.00258047
19334510,2024-02-29 16:58:35,Other,0.0,0.00334442
19334510,2024-02-29 16:58:35,Swap,0.0,0.02511466
19334510,2024-02-29 16:58:35,Approve,0.0,0.00335167
19334510,2024-02-29 16:58:35,Approve,0.0,0.00338092
19334510,2024-02-29 16:58:35,Transfer,0.061918822,0.01693124
19334510,2024-02-29 16:58:35,Transfer,0.5,0.00152382
19334510,2024-02-29 16:58:35,Transfer,1.0,0.01693124
19334510,2024-02-29 16:58:35,Transfer,0.03,0.00152382
19334510,2024-02-29 16:58:35,Transfer,2.11,0.00152382
19334510,2024-02-29 16:58:35,Execute,0.0,0.0110654
19334510,2024-02-29 16:58:35,Approve,0.0,0.00336169
19334510,2024-02-29 16:58:35,Other,0.0,0.0095603
19334510,2024-02-29 16:58:35,Approve,0.0,0.00352372
19334510,2024-02-29 16:58:35,Other,0.0,0.00857482
19334510,2024-02-29 16:58:35,Transfer,0.1,0.00152382
19334510,2024-02-29 16:58:35,Transfer,0.7,0.01693124
19334510,2024-02-29 16:58:35,Transfer,0.28,0.00152382
19334510,2024-02-29 16:58:35,Execute,0.0,0.01843503
19334510,2024-02-29 16:58:35,Transfer,0.1,0.00152382
19334510,2024-02-29 16:58:35,Execute,0.15,0.00854718
19334510,2024-02-29 16:58:35,Execute,0.4,0.01423705
19334510,2024-02-29 16:58:35,Transfer,0.19,0.00152382
19334510,2024-02-29 16:58:35,Transfer,0.28,0.00152382
19334510,2024-02-29 16:58:35,Swap,0.14857,0.01597197
19334510,2024-02-29 16:58:35,Other,0.0,0.02474291
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00334637
19334510,2024-02-29 16:58:35,Transfer,0.6808,0.00152408
19334510,2024-02-29 16:58:35,Transfer,0.15,0.00152426
19334510,2024-02-29 16:58:35,Other,0.0,0.01183343
19334510,2024-02-29 16:58:35,Transfer,0.5,0.01693646
19334510,2024-02-29 16:58:35,Other,0.0,0.02051753
19334510,2024-02-29 16:58:35,Other,0.0,0.00447176
19334510,2024-02-29 16:58:35,Other,0.0,0.00388084
19334510,2024-02-29 16:58:35,Transfer,0.5,0.01693646
19334510,2024-02-29 16:58:35,Other,3.21,0.00890831
19334510,2024-02-29 16:58:35,Transfer,1.5,0.00153269
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00301582
19334510,2024-02-29 16:58:35,Transfer,0.5,0.0170298
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00340965
19334510,2024-02-29 16:58:35,Transfer,0.364931736,0.00153269
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00301555
19334510,2024-02-29 16:58:35,Transfer,1.266992225,0.0015331
19334510,2024-02-29 16:58:35,Transfer,4.277367074,0.0015331
19334510,2024-02-29 16:58:35,Transfer,0.133989744,0.00153577
19334510,2024-02-29 16:58:35,Other,0.0,0.00643575
19334510,2024-02-29 16:58:35,Transfer,0.02906039,0.00154188
19334510,2024-02-29 16:58:35,Transfer,0.002711459,0.00154319
19334510,2024-02-29 16:58:35,Other,0.0,0.01391884
19334510,2024-02-29 16:58:35,Transfer,0.048810106,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.025388561,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.043428431,0.00154319
19334510,2024-02-29 16:58:35,Transfer,0.006489817,0.00154319
19334510,2024-02-29 16:58:35,Transfer,0.014480498,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.00637203,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.033830804,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.034940851,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.072063643,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.012915456,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.03011323,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.085386183,0.00154319
19334510,2024-02-29 16:58:35,Transfer,0.025388561,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.080417309,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.05397178,0.00154723
19334510,2024-02-29 16:58:35,Transfer,0.086226088,0.00154319
19334510,2024-02-29 16:58:35,Transfer,0.004746865,0.00154488
19334510,2024-02-29 16:58:35,Transfer,0.28920138,0.00154488
19334510,2024-02-29 16:58:35,Other,0.0,0.00810745
19334510,2024-02-29 16:58:35,Other,0.0,0.00452397
19334510,2024-02-29 16:58:35,Transfer,0.03111107,0.00156328
19334510,2024-02-29 16:58:35,Transfer,0.018164575,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00315065
19334510,2024-02-29 16:58:35,Transfer,0.01543409,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00470814
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00343533
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00315065
19334510,2024-02-29 16:58:35,Transfer,0.261622184,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00343444
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00343533
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00385066
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00591651
19334510,2024-02-29 16:58:35,Transfer,0.69204844,0.00156419
19334510,2024-02-29 16:58:35,Transfer,7.9967,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.53379307,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.4562,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.056718567,0.00156419
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00337368
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00352007
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00465864
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00423167
19334510,2024-02-29 16:58:35,Approve,0.0,0.00366295
19334510,2024-02-29 16:58:35,Other,0.024,0.00497977
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00345839
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00310167
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00310077
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00310167
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00310077
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00310077
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00310077
19334510,2024-02-29 16:58:35,Other,0.0,0.00291463
19334510,2024-02-29 16:58:35,Transfer,0.02937383,0.00158523
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00263216
19334510,2024-02-29 16:58:35,Transfer,0.01081359,0.00158523
19334510,2024-02-29 16:58:35,Transfer,0.0079279,0.001596
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00232027
19334510,2024-02-29 16:58:35,Swap,0.0,0.01635709
19334510,2024-02-29 16:58:35,Approve,0.0,0.00364086
19334510,2024-02-29 16:58:35,Transfer,3.0149679,0.001659
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00360654
19334510,2024-02-29 16:58:35,Transfer,0.0,0.0046677
19334510,2024-02-29 16:58:35,Transfer,0.0182797,0.00168132
19334510,2024-02-29 16:58:35,Other,0.0,0.00969489
19334510,2024-02-29 16:58:35,Approve,0.0,0.00416451
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00346842
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00242706
19334510,2024-02-29 16:58:35,Transfer,0.007,0.00171512
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00329631
19334510,2024-02-29 16:58:35,Transfer,0.007,0.00171512
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00343742
19334510,2024-02-29 16:58:35,Other,0.0,0.02864812
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00965488
19334510,2024-02-29 16:58:35,Transfer,0.002094884,0.00182689
19334510,2024-02-29 16:58:35,Transfer,0.025273892,0.00187439
19334510,2024-02-29 16:58:35,Transfer,0.198093678,0.00190632
19334510,2024-02-29 16:58:35,Approve,0.0,0.00507685
19334510,2024-02-29 16:58:35,Transfer,0.55071484,0.00234451
19334510,2024-02-29 16:58:35,Transfer,0.190751903,0.00294262
19334510,2024-02-29 16:58:35,Transfer,0.31,0.01693124
19334510,2024-02-29 16:58:35,Transfer,0.2,0.01693182
19334510,2024-02-29 16:58:35,Other,0.0,0.02687709
19334510,2024-02-29 16:58:35,Approve,0.0,0.00352975
19334510,2024-02-29 16:58:35,Execute,0.482280244,0.00920038
19334510,2024-02-29 16:58:35,Transfer,0.0,0.00440048
19334510,2024-02-29 16:58:35,Other,0.0,0.00883234
19334510,2024-02-29 16:58:35,Other,0.0,0.01719357
