interferenceOnShooter,intervening,bodyPart_head,bodyPart_left foot,bodyPart_right foot,playType_free kick,playType_open play,playType_penalty,playerConversionRate,matchConversionRate,distance,angle,outcome
1,2,False,False,True,False,True,False,0.12,0.05128205128205128,14.336450048739403,19.37374664890167,0
1,4,False,False,True,False,True,False,0.04081632653061224,0.14285714285714285,24.23866539230244,15.804174472417628,0
1,3,False,False,True,False,True,False,0.125,0.18181818181818182,28.643411109712474,14.459429899578288,0
2,2,False,True,False,False,True,False,0.06944444444444445,0.1111111111111111,10.23305428501188,39.352264341929136,0
1,3,False,False,True,False,True,False,0.07407407407407407,0.17647058823529413,14.310443738752479,19.929169774150367,0
0,3,False,True,False,False,True,False,0.13636363636363635,0.16666666666666666,18.9005952287223,17.942377279912836,0
1,1,True,False,False,False,True,False,0.0851063829787234,0.09302325581395349,10.954715879474008,26.40079212934127,0
1,5,False,False,True,False,True,False,0.0851063829787234,0.17391304347826086,15.557609070805192,24.841085203267337,0
0,0,False,True,False,False,True,False,0.09259259259259259,0.10344827586206896,2.6958486604407157,110.4922974543163,0
1,5,True,False,False,False,True,False,0.12280701754385964,0.0425531914893617,9.930659595414598,20.010912627068357,0
2,3,False,False,True,False,True,False,0.15384615384615385,0.125,20.115230548020076,14.397307742904111,0
0,4,False,True,False,False,True,False,0.18333333333333332,0.029411764705882353,23.39510418869726,15.29658861574711,0
1,2,True,False,False,False,True,False,0.1206896551724138,0.05555555555555555,6.161590703706309,59.682758167799236,0
1,3,False,True,False,False,True,False,0.07017543859649122,0.09523809523809523,24.44511403123332,17.027149048976415,0
0,2,False,False,True,False,True,False,0.06451612903225806,0.15384615384615385,25.19124054110873,16.53239320801891,0
2,3,False,False,True,False,True,False,0.1694915254237288,0.06818181818181818,19.58696760603846,14.912067522758159,0
0,3,False,False,True,False,True,False,0.0784313725490196,0.15151515151515152,25.194961797946828,16.527676880843774,0
1,4,False,True,False,False,True,False,0.1016949152542373,0.11627906976744186,17.77595285772327,19.588259443717632,0
1,2,False,False,True,False,True,False,0.125,0.0851063829787234,27.551987224154995,13.490565235192802,0
0,1,True,False,False,False,True,False,0.1320754716981132,0.06666666666666667,10.384989167062237,36.30449712257523,0
0,4,False,False,True,False,True,False,0.058823529411764705,0.15789473684210525,14.947618539419583,25.147515943532902,0
0,8,False,False,True,True,False,False,0.09090909090909091,0.07692307692307693,26.876011608867863,15.40204982009551,0
0,2,True,False,False,False,True,False,0.03333333333333333,0.15217391304347827,10.17842816941791,39.002759344560246,0
1,4,False,True,False,False,True,False,0.140625,0.10638297872340426,31.62912897947081,12.814466908764052,0
0,4,False,True,False,False,True,False,0.08620689655172414,0.07894736842105263,12.698759781962961,30.650077391120234,0
0,2,False,True,False,False,True,False,0.10204081632653061,0.20588235294117646,7.2988286731502345,10.401592743638249,1
2,5,False,True,False,False,True,False,0.058823529411764705,0.12903225806451613,28.8936982748834,13.49438471158447,0
1,2,False,False,True,False,True,False,0.1568627450980392,0.25,15.4660531487513,21.610657428927063,0
0,2,False,True,False,False,True,False,0.1568627450980392,0.18181818181818182,13.229451991673729,30.91073934558125,0
1,1,False,False,True,False,True,False,0.09523809523809523,0.125,9.896504433384548,32.928110015783176,0
1,2,False,True,False,False,True,False,0.08771929824561403,0.13333333333333333,22.212665306081572,18.703280044910844,0
2,3,False,True,False,False,True,False,0.14285714285714285,0.08333333333333333,16.53283097355078,23.186450720162274,0
1,3,False,True,False,False,True,False,0.08771929824561403,0.08333333333333333,17.502265567634378,18.280928518064403,0
1,2,False,True,False,False,True,False,0.11320754716981132,0.038461538461538464,21.9263061184505,17.963084834920934,0
1,4,True,False,False,False,True,False,0.16393442622950818,0.07692307692307693,12.781271454749719,31.8353034933211,0
1,2,False,False,True,False,True,False,0.05714285714285714,0.06666666666666667,26.30810141382308,15.77281496216231,0
0,1,False,False,True,False,True,False,0.11320754716981132,0.10256410256410256,16.280110564735118,22.812535999267304,0
0,1,False,True,False,False,True,False,0.09836065573770492,0.05,10.822592110950131,36.457894038499575,1
1,8,False,False,True,False,True,False,0.028985507246376812,0.07692307692307693,27.293817981367134,15.214439628294972,0
1,3,False,False,True,False,True,False,0.1320754716981132,0.0967741935483871,19.406230958122702,15.188167474798805,0
1,2,True,False,False,False,True,False,0.1276595744680851,0.0,10.658001688872075,36.77299405953796,0
2,1,True,False,False,False,True,False,0.18181818181818182,0.13333333333333333,9.314257887776138,42.64474375195682,0
2,3,True,False,False,False,True,False,0.13636363636363635,0.17142857142857143,8.16963279468545,47.59553221988068,0
1,2,False,True,False,False,True,False,0.0784313725490196,0.02564102564102564,18.519970302352,16.362509322497218,0
1,2,False,True,False,False,True,False,0.06521739130434782,0.09090909090909091,12.779514857771403,30.822525796925813,0
0,2,False,True,False,False,True,False,0.037037037037037035,0.1111111111111111,10.242211675219371,39.29465390139607,0
2,3,False,False,True,False,True,False,0.058823529411764705,0.05,14.729107237032393,27.878559034899517,0
1,3,False,False,True,False,True,False,0.21052631578947367,0.17647058823529413,14.264336647737952,18.085642291996255,0
0,5,False,False,True,False,True,False,0.028985507246376812,0.14705882352941177,27.095479327740264,15.296110127862843,0
1,2,True,False,False,False,True,False,0.11320754716981132,0.12,14.114931809966352,25.2435918917115,0
2,4,False,True,False,False,True,False,0.03773584905660377,0.17073170731707318,11.196361015973004,35.64829632909402,0
1,1,False,True,False,False,True,False,0.1,0.13043478260869565,13.514854790192901,24.87340238585394,0
0,3,False,False,True,False,True,False,0.09090909090909091,0.11764705882352941,15.626541523958524,23.516420947856812,0
1,2,False,False,True,False,True,False,0.08955223880597014,0.1111111111111111,14.947618539419583,12.725960737763863,0
0,2,True,False,False,False,True,False,0.1568627450980392,0.13157894736842105,9.104416510683153,43.40680403587275,0
0,1,False,False,True,False,False,True,0.14583333333333334,0.1794871794871795,10.97,36.90123249850194,1
1,5,True,False,False,False,True,False,0.16129032258064516,0.16129032258064516,9.33865622024925,37.47235481238126,0
1,5,False,False,True,False,True,False,0.10344827586206896,0.1794871794871795,18.427338386213027,17.699345059573105,0
1,1,True,False,False,False,True,False,0.09090909090909091,0.12244897959183673,9.26042115672932,43.03682251385495,0
2,1,False,False,True,False,True,False,0.04918032786885246,0.09090909090909091,24.52112762496864,12.435431827162896,0
0,2,False,False,True,False,True,False,0.14285714285714285,0.12195121951219512,16.167832260386675,16.41324243261204,0
0,1,False,False,True,False,False,True,0.25396825396825395,0.16129032258064516,10.97,36.90123249850194,1
0,2,False,False,True,False,True,False,0.14035087719298245,0.06818181818181818,15.39971752987697,24.561257536589295,0
1,2,False,False,True,False,True,False,0.03773584905660377,0.15151515151515152,21.951423644037305,15.468097581414323,0
1,1,False,False,True,False,True,False,0.05084745762711865,0.18181818181818182,19.749544298540158,18.74346973104117,0
2,2,False,False,True,False,True,False,0.125,0.0851063829787234,13.978944881499462,29.328283339261517,0
1,2,False,True,False,False,True,False,0.08771929824561403,0.15,17.314208038486775,16.33965704465118,1
1,3,False,True,False,False,True,False,0.04081632653061224,0.07692307692307693,13.123296079872619,30.869556515055947,0
0,2,False,False,True,False,True,False,0.028985507246376812,0.047619047619047616,24.052369945599956,16.378227206825024,0
0,5,False,False,True,False,True,False,0.05714285714285714,0.16216216216216217,25.69486524580349,16.210550474045323,0
1,2,False,True,False,False,True,False,0.09090909090909091,0.21428571428571427,18.536234784874733,9.415189518975485,0
1,2,False,False,True,False,True,False,0.08064516129032258,0.075,19.75656346635214,15.179021503748407,0
1,2,False,True,False,False,True,False,0.13043478260869565,0.1794871794871795,8.521766248847712,20.281994720804168,0
1,5,False,False,True,False,True,False,0.10204081632653061,0.17647058823529413,22.323700410102266,18.13599233447473,0
2,6,False,True,False,False,True,False,0.06666666666666667,0.125,24.071630605341216,14.466227380969736,0
0,4,False,True,False,False,True,False,0.14035087719298245,0.18604651162790697,13.988513144719851,27.51234620003112,0
2,2,True,False,False,False,True,False,0.13636363636363635,0.05714285714285714,8.437298145733621,45.30628194076865,0
1,4,False,True,False,False,True,False,0.12962962962962962,0.14583333333333334,25.28446163160292,15.329943435984466,0
1,2,False,True,False,False,True,False,0.07017543859649122,0.17142857142857143,14.336450048739403,22.681534133906183,1
0,1,True,False,False,False,True,False,0.0851063829787234,0.1,13.2789645680678,30.706888821678866,0
0,2,False,False,True,False,True,False,0.125,0.07692307692307693,12.583850761988558,21.947954549657737,0
0,1,False,False,True,False,True,False,0.13846153846153847,0.08823529411764706,13.213962312644911,26.996662547095898,0
1,2,False,True,False,False,True,False,0.037037037037037035,0.09523809523809523,18.747186455572475,12.489853359811368,0
1,4,False,False,True,False,True,False,0.15151515151515152,0.0851063829787234,22.758919130749597,10.05291954419536,0
0,6,False,False,True,True,False,False,0.15217391304347827,0.17142857142857143,18.70668329768802,22.133239793695235,0
2,3,False,False,True,False,True,False,0.09259259259259259,0.09523809523809523,14.722560918535878,22.43423779503152,0
0,1,False,True,False,False,True,False,0.11538461538461539,0.15151515151515152,8.587228889461374,43.15757210760732,1
1,4,False,False,True,False,True,False,0.11475409836065574,0.0425531914893617,12.877627887153752,23.326486318066298,0
2,3,True,False,False,False,True,False,0.1724137931034483,0.14285714285714285,14.39066711448778,25.673804403532447,0
1,2,False,True,False,False,True,False,0.10714285714285714,0.07407407407407407,37.88651739075525,10.900333601920547,0
1,3,False,True,False,False,True,False,0.11538461538461539,0.28205128205128205,16.245359337361545,24.3104183464207,0
1,2,False,False,True,False,True,False,0.06944444444444445,0.12195121951219512,14.813730117698244,27.59046474296345,0
0,4,False,False,True,False,True,False,0.08620689655172414,0.16216216216216217,35.49911689042419,11.262912357009444,0
0,5,False,False,True,False,True,False,0.11290322580645161,0.06818181818181818,13.050134098927874,28.667531516679983,0
0,3,False,False,True,False,True,False,0.09803921568627451,0.0,29.981117390784487,13.897285690655051,0
1,4,False,False,True,False,True,False,0.12280701754385964,0.12903225806451613,22.27066680636213,18.022761218420747,0
1,2,False,False,True,False,True,False,0.16981132075471697,0.09375,12.64223081580146,13.330427925208905,0
1,2,False,True,False,False,True,False,0.09803921568627451,0.1702127659574468,13.21632702379901,19.333427807902382,1
0,2,True,False,False,False,True,False,0.125,0.21428571428571427,14.671530254203208,15.658907114690264,0
2,1,False,True,False,False,True,False,0.11290322580645161,0.061224489795918366,2.362223528796545,115.48470445936255,0
1,4,False,True,False,False,True,False,0.04081632653061224,0.1388888888888889,24.69126566217293,16.86236285720325,0
1,5,True,False,False,False,True,False,0.05714285714285714,0.2,10.517647075273063,38.24787513654418,0
0,1,True,False,False,False,True,False,0.05714285714285714,0.1,7.589314857086904,40.95012680434851,0
0,3,False,True,False,False,True,False,0.16666666666666666,0.15151515151515152,23.795449144741944,14.797151231975676,0
0,3,False,True,False,False,True,False,0.05555555555555555,0.15789473684210525,33.95599799740835,4.944965515552249,0
1,3,False,True,False,False,True,False,0.04918032786885246,0.05128205128205128,14.462160972690079,28.40022056384609,0
1,2,False,True,False,False,True,False,0.125,0.10714285714285714,15.08016246596833,23.09886022522122,0
0,3,False,True,False,True,False,False,0.0847457627118644,0.10204081632653061,23.12077853360479,6.395057808555312,0
1,3,False,False,True,False,True,False,0.11538461538461539,0.11764705882352941,28.93972010922013,14.411195453570096,0
1,1,False,True,False,False,True,False,0.16393442622950818,0.0425531914893617,13.625024770619687,25.49279547280309,0
2,3,False,True,False,False,True,False,0.2,0.08695652173913043,16.743768990284117,20.959723955508725,0
1,2,False,False,True,False,True,False,0.14545454545454545,0.06451612903225806,19.608737848214503,20.989149303660593,0
0,9,False,False,True,True,False,False,0.08695652173913043,0.08333333333333333,29.047638458229265,13.831832581373384,0
1,2,False,True,False,False,True,False,0.1590909090909091,0.2,7.681985420449586,50.20103748750292,1
0,10,False,False,True,True,False,False,0.06451612903225806,0.09302325581395349,29.016590082227097,14.336910552775207,0
0,5,False,True,False,False,True,False,0.2127659574468085,0.12195121951219512,15.22830588082601,23.484874222920855,0
1,2,False,False,True,False,True,False,0.140625,0.21428571428571427,28.499082441369936,8.449157135752,0
1,2,True,False,False,False,True,False,0.1276595744680851,0.17073170731707318,11.673088708649482,33.16718471548839,0
1,1,False,False,True,False,True,False,0.15217391304347827,0.13043478260869565,15.17329232566222,24.85210618721409,0
0,3,False,False,True,False,True,False,0.17857142857142858,0.12195121951219512,15.53041531962362,23.404939324446218,0
2,1,False,False,True,False,True,False,0.13043478260869565,0.075,10.658001688872075,12.321960919585221,0
0,4,False,True,False,False,True,False,0.13559322033898305,0.1794871794871795,29.484024487847652,11.570916546946236,0
2,2,False,True,False,False,True,False,0.09615384615384616,0.09090909090909091,16.282561223591333,16.93336202555766,0
0,1,True,False,False,False,True,False,0.08620689655172414,0.12195121951219512,10.972848308438426,36.885160933536035,0
1,4,False,False,True,False,True,False,0.14583333333333334,0.0851063829787234,18.76006396577581,22.015010812969987,0
2,2,False,False,True,False,True,False,0.13043478260869565,0.0967741935483871,22.45252992426466,18.507141743575126,0
0,4,False,False,True,False,True,False,0.13559322033898305,0.046511627906976744,24.207364581878796,16.34428977583247,0
2,2,True,False,False,False,True,False,0.11290322580645161,0.14285714285714285,7.836147012403481,35.85584497764317,0
1,1,False,True,False,False,True,False,0.2,0.07692307692307693,15.664332095560283,16.654115907261282,0
0,2,False,False,True,False,True,False,0.09836065573770492,0.08,18.000277775634466,18.817426514005998,0
0,1,True,False,False,False,True,False,0.20689655172413793,0.12903225806451613,11.849932489259169,34.034321157579924,0
1,1,False,False,True,False,True,False,0.04918032786885246,0.1724137931034483,15.88282720424799,24.26490178808314,0
0,3,False,True,False,False,True,False,0.14035087719298245,0.15217391304347827,26.92310717580718,15.08083136977879,0
0,2,False,False,True,False,True,False,0.06666666666666667,0.05,24.95934694658496,15.561177310580092,0
0,2,False,True,False,False,True,False,0.08620689655172414,0.1388888888888889,17.603101999363634,22.116879411945224,1
1,3,False,True,False,False,True,False,0.10204081632653061,0.10256410256410256,24.60709247351259,15.996871808240517,0
1,1,False,False,True,False,True,False,0.06451612903225806,0.02564102564102564,14.498665455827307,13.550175874886602,0
1,2,False,True,False,False,True,False,0.08620689655172414,0.1111111111111111,15.22830588082601,23.484874222920855,0
1,1,False,False,True,False,True,False,0.09615384615384616,0.2,6.006679615228367,55.38663922002604,0
0,1,False,False,True,False,True,False,0.0784313725490196,0.13333333333333333,9.318825033232462,41.82872232508436,0
1,7,False,False,True,False,True,False,0.09090909090909091,0.029411764705882353,25.470690999656842,16.33558170756629,0
2,2,False,True,False,False,True,False,0.15151515151515152,0.1111111111111111,10.74804633410184,15.960051639025721,1
1,3,False,False,True,False,True,False,0.08928571428571429,0.06818181818181818,20.305489405577006,18.70360083312092,0
0,2,False,True,False,False,True,False,0.11290322580645161,0.09090909090909091,19.983418126036398,8.872000933588579,0
1,2,False,False,True,False,True,False,0.15217391304347827,0.2,15.656350149380284,23.049986016238837,0
1,1,False,False,True,False,True,False,0.16666666666666666,0.2,25.885148251458787,13.749499238511273,0
1,2,False,False,True,False,True,False,0.09523809523809523,0.0425531914893617,19.64306493396588,11.897340962377855,0
1,2,False,True,False,False,True,False,0.13333333333333333,0.15789473684210525,27.758000648461696,9.985181133296239,0
1,5,False,False,True,False,True,False,0.11320754716981132,0.07407407407407407,7.051269389266021,54.58922116343215,0
0,1,False,False,True,False,True,False,0.08620689655172414,0.22857142857142856,6.786766534956098,50.895128769392215,0
2,5,False,True,False,False,True,False,0.09615384615384616,0.08823529411764706,18.26935412104106,14.685263283447037,0
0,3,False,True,False,False,True,False,0.13559322033898305,0.2,24.444406313101574,16.20401231875565,0
0,7,False,True,False,True,False,False,0.06521739130434782,0.07317073170731707,27.388409957498443,14.979793692797786,0
1,2,False,False,True,False,True,False,0.0784313725490196,0.09090909090909091,21.83798525505501,18.510938367483842,0
2,2,False,False,True,False,True,False,0.16981132075471697,0.09523809523809523,17.689601465267668,8.998745769344307,0
1,1,False,True,False,False,True,False,0.2127659574468085,0.08333333333333333,11.353677818222605,34.189688188994666,0
1,3,False,False,True,False,True,False,0.19607843137254902,0.20512820512820512,17.50012857095627,20.18726567000037,0
1,2,False,False,True,False,True,False,0.13953488372093023,0.1111111111111111,25.063992100222187,16.53823320751064,0
1,2,False,True,False,False,True,False,0.0625,0.1794871794871795,25.010321869180334,16.449424326818487,0
1,2,False,True,False,False,True,False,0.14814814814814814,0.1111111111111111,16.962664884976064,22.4167605636016,0
1,1,False,False,True,False,True,False,0.15555555555555556,0.12195121951219512,8.20124990474013,46.41005615011807,0
0,10,False,False,True,True,False,False,0.15555555555555556,0.1388888888888889,23.284408946760923,17.618278233571797,1
1,2,True,False,False,False,True,False,0.08333333333333333,0.1724137931034483,9.53259670813782,41.85056672673831,0
0,5,False,False,True,False,True,False,0.15217391304347827,0.0,21.32657028216211,19.15748872727637,0
0,3,False,False,True,False,True,False,0.08,0.1,33.06771839725263,10.999571986953594,0
1,1,False,False,True,False,True,False,0.1875,0.2391304347826087,10.492521146035399,34.9424486223847,1
1,5,False,False,True,False,True,False,0.041666666666666664,0.15384615384615385,28.00985540840938,13.576022804615956,0
0,2,False,False,True,False,True,False,0.13953488372093023,0.10638297872340426,19.190674818775918,19.280978727170023,0
1,1,False,True,False,False,True,False,0.08771929824561403,0.2222222222222222,16.8638459433191,19.651374320630556,0
2,2,False,False,True,False,True,False,0.14814814814814814,0.1388888888888889,25.79818792085987,15.489667012395968,0
0,2,False,True,False,False,True,False,0.11320754716981132,0.16216216216216217,13.56544507194659,18.898607058825927,0
2,2,True,False,False,False,True,False,0.08771929824561403,0.10526315789473684,10.980573755501121,34.94155124796918,0
1,2,False,True,False,False,True,False,0.11940298507462686,0.11627906976744186,15.851157686427829,24.720309309910707,0
2,2,False,False,True,False,True,False,0.16666666666666666,0.0,22.330593364261507,17.53781400235041,0
0,4,False,True,False,False,True,False,0.18333333333333332,0.15151515151515152,13.972236757226812,29.353507514106816,0
0,4,False,False,True,False,True,False,0.13559322033898305,0.15151515151515152,27.1845985808141,15.33335065312951,0
0,2,False,True,False,False,True,False,0.06666666666666667,0.10810810810810811,21.712956961224787,19.125414487384724,0
0,2,False,True,False,False,True,False,0.13043478260869565,0.13333333333333333,26.545894221140866,14.224753615630465,0
1,4,False,True,False,False,True,False,0.09836065573770492,0.08,25.720392687515485,16.17944291240151,0
1,4,False,False,True,False,True,False,0.08771929824561403,0.13333333333333333,29.446307068968768,13.931669441118006,0
1,2,False,False,True,False,True,False,0.06666666666666667,0.15151515151515152,16.797002708816834,16.636102915406862,1
0,2,True,False,False,False,True,False,0.125,0.15151515151515152,8.521766248847712,20.281994720804168,0
1,2,False,False,True,False,True,False,0.08333333333333333,0.08695652173913043,16.615489761063323,11.391247485115258,0
0,2,False,False,True,False,True,False,0.14545454545454545,0.13157894736842105,9.49739437951273,24.311188820381975,0
0,2,False,False,True,False,True,False,0.13636363636363635,0.21428571428571427,23.006653385488296,18.029258679825382,0
1,5,False,False,True,False,True,False,0.1206896551724138,0.18181818181818182,27.37616664180725,13.256780258671869,0
0,1,False,False,True,False,False,True,0.1875,0.11627906976744186,10.97,36.90123249850194,1
1,6,False,True,False,False,True,False,0.0784313725490196,0.05128205128205128,22.995062513504937,16.570729321079984,0
0,6,False,False,True,True,False,False,0.13043478260869565,0.0425531914893617,25.636187314029364,13.089256147362178,0
0,3,False,False,True,False,True,False,0.125,0.125,19.552301654792462,17.054541529729182,0
0,2,True,False,False,False,True,False,0.15384615384615385,0.10810810810810811,13.01436898201369,26.167345499837154,0
1,3,True,False,False,False,True,False,0.12,0.10416666666666667,8.02857397051307,42.89005715186674,0
1,5,True,False,False,False,True,False,0.0625,0.20689655172413793,11.760888571872451,32.73289653855106,0
0,2,False,False,True,False,True,False,0.25396825396825395,0.05128205128205128,22.08218512738266,17.919992246226624,0
1,4,False,True,False,False,True,False,0.1694915254237288,0.08333333333333333,14.599263680062773,27.110636237485355,0
1,4,False,True,False,False,True,False,0.12962962962962962,0.08333333333333333,27.673411426855203,12.845950248406023,0
1,2,True,False,False,False,True,False,0.1206896551724138,0.12195121951219512,7.925616695248389,48.86621880522432,0
1,4,False,True,False,False,True,False,0.09615384615384616,0.08333333333333333,15.557609070805192,24.841085203267337,0
1,3,False,True,False,False,True,False,0.1320754716981132,0.16129032258064516,8.378126282170735,40.93695004713017,1
0,1,False,False,True,False,False,True,0.17857142857142858,0.10344827586206896,10.97,36.90123249850194,1
1,4,False,False,True,False,True,False,0.08,0.12195121951219512,21.704969477057553,13.238231371835335,0
1,2,False,True,False,False,True,False,0.05084745762711865,0.1,23.34472531429745,17.351261646935356,0
2,2,False,False,True,False,True,False,0.16666666666666666,0.038461538461538464,10.843338969155212,35.0384706665711,0
0,2,False,False,True,False,True,False,0.0784313725490196,0.07317073170731707,29.331513769323262,11.333502715639439,0
0,2,False,False,True,False,True,False,0.18181818181818182,0.06818181818181818,22.33920544692671,18.501021036768197,0
2,2,False,False,True,False,True,False,0.1206896551724138,0.11363636363636363,16.42989044394393,22.08427571324435,0
2,2,True,False,False,False,True,False,0.18181818181818182,0.05555555555555555,11.382135124834884,32.8088039687918,0
0,2,False,True,False,False,True,False,0.14285714285714285,0.06451612903225806,28.219893692216488,14.759556050947396,1
0,1,False,False,True,False,False,True,0.08928571428571429,0.19444444444444445,10.97,36.90123249850194,1
2,4,False,False,True,False,True,False,0.04081632653061224,0.125,21.981706030242513,17.267493623273516,0
2,4,False,False,True,False,True,False,0.1694915254237288,0.15789473684210525,24.93725325692467,12.842326429993262,0
0,1,False,False,True,False,True,False,0.12962962962962962,0.16216216216216217,15.062592738303723,26.765266999169892,0
1,3,False,True,False,False,True,False,0.09523809523809523,0.12195121951219512,27.976134472081736,11.536081346446897,0
1,2,False,True,False,False,True,False,0.0784313725490196,0.08333333333333333,27.45628707600502,12.642748044697905,0
0,1,True,False,False,False,True,False,0.13846153846153847,0.17647058823529413,7.7461538843480255,50.52208534885503,1
1,1,False,False,True,False,True,False,0.14583333333333334,0.14705882352941177,18.70668329768802,22.133239793695235,0
1,3,False,False,True,False,True,False,0.11290322580645161,0.28205128205128205,28.11729894566688,14.738373160838321,0
1,2,False,True,False,False,True,False,0.15517241379310345,0.15384615384615385,24.494572868290643,13.47382060561708,0
0,4,False,False,True,False,True,False,0.03773584905660377,0.08333333333333333,22.548412360962356,10.242539517204696,0
1,3,False,True,False,False,True,False,0.09090909090909091,0.14285714285714285,27.38695309814511,8.455425851259823,0
2,4,False,True,False,False,True,False,0.03333333333333333,0.05128205128205128,15.165806935339775,26.819297699527844,0
1,2,False,True,False,False,True,False,0.058823529411764705,0.05555555555555555,32.80323459660648,9.268182097013186,0
0,1,False,False,True,False,False,True,0.12,0.17647058823529413,10.97,36.90123249850194,1
0,5,False,True,False,False,True,False,0.1864406779661017,0.06666666666666667,31.641807786534578,13.106832855173652,0
2,3,True,False,False,False,True,False,0.09615384615384616,0.15151515151515152,12.062379533077213,30.119985953905836,1
2,2,True,False,False,False,True,False,0.11290322580645161,0.1702127659574468,6.781622224807277,55.504438647107314,0
1,2,True,False,False,False,True,False,0.17857142857142858,0.0,11.295950601874994,33.8651584565116,0
0,1,False,True,False,False,False,True,0.1320754716981132,0.18181818181818182,10.97,36.90123249850194,0
0,3,True,False,False,False,True,False,0.09836065573770492,0.12195121951219512,9.35109084545755,42.37852532298125,0
0,3,False,True,False,False,True,False,0.0784313725490196,0.20689655172413793,15.361695869922697,26.196116424231306,0
1,4,False,True,False,False,True,False,0.16326530612244897,0.15217391304347827,25.94078063590223,12.78783935226922,0
1,3,False,False,True,False,True,False,0.07017543859649122,0.03333333333333333,22.01965031511627,18.81880840611325,0
1,6,False,False,True,False,True,False,0.08955223880597014,0.18181818181818182,14.968353282843108,27.467169015328313,0
1,3,False,False,True,False,True,False,0.08771929824561403,0.0625,15.062008498205014,27.157368782069284,0
1,4,False,True,False,False,True,False,0.09615384615384616,0.2391304347826087,18.39787215957324,22.01876871402467,0
0,1,False,False,True,False,True,False,0.11320754716981132,0.11764705882352941,16.414667221725818,20.703679699385056,1
0,2,False,False,True,False,True,False,0.1568627450980392,0.2564102564102564,16.27211418347352,24.581844167107228,1
2,2,False,False,True,False,True,False,0.15217391304347827,0.09302325581395349,13.617668669783386,29.81733249559716,0
0,5,False,True,False,False,True,False,0.13559322033898305,0.1,13.825024412275011,23.82148226894376,0
0,7,False,False,True,False,True,False,0.125,0.2222222222222222,19.80101007524616,17.145417468888535,0
0,1,False,True,False,False,True,False,0.12727272727272726,0.02564102564102564,10.888571990853531,36.08309127370128,0
1,4,False,False,True,False,True,False,0.06944444444444445,0.2391304347826087,27.4482221646503,15.180640160343545,0
0,3,False,False,True,False,True,False,0.14285714285714285,0.12195121951219512,26.124825358267948,14.969082671458187,0
0,7,False,True,False,True,False,False,0.11320754716981132,0.0851063829787234,27.435059686466875,14.930290346701637,0
1,2,False,True,False,False,True,False,0.125,0.11363636363636363,18.74931465414136,14.817364328512525,0
2,5,True,False,False,False,True,False,0.09259259259259259,0.20588235294117646,7.444138633851468,39.54747355344652,0
1,2,False,True,False,False,True,False,0.13559322033898305,0.08888888888888889,24.5025733342439,16.95025178110101,0
0,5,False,True,False,True,False,False,0.2,0.125,25.45572823550723,13.585368126992664,0
2,4,False,True,False,False,True,False,0.08955223880597014,0.09090909090909091,15.517950895656297,19.85737383459091,0
0,2,False,False,True,False,True,False,0.06451612903225806,0.05128205128205128,24.236214638428997,13.930445674460438,0
0,1,False,True,False,False,True,False,0.10714285714285714,0.1724137931034483,16.364036788030027,3.687975197234096,0
0,3,False,False,True,False,True,False,0.09836065573770492,0.16216216216216217,20.90311220847269,6.155226158229455,0
2,3,False,False,True,False,True,False,0.14814814814814814,0.05405405405405406,10.730820099135014,32.129435891023086,0
0,6,False,True,False,True,False,False,0.17857142857142858,0.08333333333333333,30.677317353380168,13.287604402163232,1
1,4,False,True,False,False,True,False,0.12962962962962962,0.16129032258064516,28.00985540840938,13.576022804615956,0
0,3,False,False,True,False,True,False,0.10714285714285714,0.08888888888888889,28.708321093369428,12.319824920600544,0
0,5,False,False,True,False,True,False,0.13636363636363635,0.08333333333333333,15.314088284974723,23.635446559518044,0
1,3,False,False,True,False,True,False,0.17857142857142858,0.1111111111111111,13.385103660412945,27.860068289102102,0
0,1,True,False,False,False,True,False,0.12280701754385964,0.15151515151515152,9.067552040104319,39.42494000858492,0
0,1,True,False,False,False,True,False,0.16666666666666666,0.23684210526315788,5.929392886291143,61.56341006231139,1
2,1,False,False,True,False,True,False,0.14035087719298245,0.17391304347826086,8.991690608556326,42.62099792343101,1
1,1,False,False,True,False,True,False,0.17307692307692307,0.1794871794871795,7.546548880117322,51.498833562667855,1
0,1,True,False,False,False,True,False,0.13333333333333333,0.15789473684210525,6.010831889181397,62.59332854184267,1
0,1,False,False,True,False,True,False,0.15517241379310345,0.10204081632653061,3.7071012934636682,89.22180418153461,0
0,2,True,False,False,False,True,False,0.14545454545454545,0.10416666666666667,8.381557134566345,44.86297143081667,0
0,5,False,True,False,False,True,False,0.13846153846153847,0.2391304347826087,29.262351238408716,12.458311553383455,0
1,1,False,True,False,False,True,False,0.06451612903225806,0.09302325581395349,7.383962350933271,52.14897070201303,0
2,2,False,True,False,False,True,False,0.22448979591836735,0.12,25.94413999345517,13.538044890247178,0
1,1,False,False,True,False,True,False,0.08771929824561403,0.1388888888888889,14.612111414850355,25.380673668428436,0
1,2,False,True,False,False,True,False,0.1016949152542373,0.08333333333333333,22.511554810807716,17.84618168764389,0
2,3,True,False,False,False,True,False,0.07017543859649122,0.11764705882352941,9.480928224599108,39.059337568434344,0
1,3,False,False,True,False,True,False,0.10344827586206896,0.15151515151515152,15.06881548098589,8.264602061101833,0
1,4,False,True,False,False,True,False,0.2,0.08,26.736194568412312,12.617593003188091,0
